2025-05-15 00:25:03.043 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:25 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:25","count":0}
2025-05-15 00:25:33.045 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:25 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:25","count":0}
2025-05-15 00:26:03.049 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:26 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:26","count":0}
2025-05-15 00:26:33.042 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:26 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:26","count":0}
2025-05-15 00:27:03.046 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:27 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:27","count":0}
2025-05-15 00:27:33.044 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:27 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:27","count":0}
2025-05-15 00:28:03.044 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:28 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:28","count":0}
2025-05-15 00:28:33.041 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:28 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:28","count":0}
2025-05-15 00:29:03.046 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:29 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:29","count":0}
2025-05-15 00:29:33.040 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:29 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:29","count":0}
2025-05-15 00:30:03.421 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:30 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:30","count":0}
2025-05-15 00:30:33.046 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:30 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:30","count":0}
2025-05-15 00:31:03.046 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:31 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:31","count":0}
2025-05-15 00:31:33.045 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:31 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:31","count":0}
2025-05-15 00:32:03.047 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:32 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:32","count":0}
2025-05-15 00:32:33.049 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:32 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:32","count":0}
2025-05-15 00:33:03.050 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:33 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:33","count":0}
2025-05-15 00:33:33.047 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:33 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:33","count":0}
2025-05-15 00:34:03.046 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:34 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:34","count":0}
2025-05-15 00:34:33.045 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:34 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:34","count":0}
2025-05-15 00:35:03.047 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:35 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:35","count":0}
2025-05-15 00:35:33.046 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:35 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:35","count":0}
2025-05-15 00:36:03.043 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:36 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:36","count":0}
2025-05-15 00:36:33.046 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:36 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:36","count":0}
2025-05-15 00:37:03.045 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:37 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:37","count":0}
2025-05-15 00:37:33.045 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:37 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:37","count":0}
2025-05-15 00:38:03.047 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:38 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:38","count":0}
2025-05-15 00:38:33.046 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:38 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:38","count":0}
2025-05-15 00:39:03.046 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:39 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:39","count":0}
2025-05-15 00:39:33.045 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:39 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:39","count":0}
2025-05-15 00:40:03.366 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:40 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:40","count":0}
2025-05-15 00:40:33.027 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:40 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:40","count":0}
2025-05-15 00:41:03.029 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:41 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:41","count":0}
2025-05-15 00:41:33.029 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:41 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:41","count":0}
